customer_id,archetype,price_tier,time_preference,day_preference,basket_size_bias,preferred_sections,preferred_categories,expected_visits,actual_visits
5138,infrequent,mid,lunch,weekday,small,Healthy_Vegan,"Food,Dessert",4,4
8803,one_timer,budget,dinner,any,small,Steakhouse,"Food,Appetizer",1,1
4898,infrequent,premium,flexible,any,large,Steakhouse,"Beverage,Bakery,Alcohol",2,2
7716,infrequent,premium,lunch,any,small,American,"Appetizer,Side",2,2
5360,infrequent,premium,dinner,weekday,medium,American,"Dessert,Main,Alcohol",3,3
4881,infrequent,mid,lunch,any,medium,American,"Main,Bakery,Appetizer",3,2
1589,occasional,budget,dinner,any,medium,Japanese,"Beverage,Food",7,7
9560,one_timer,mid,morning,weekday,small,Cafe,"Side,Bakery",1,1
5997,infrequent,budget,dinner,weekday,small,Japanese,"Appetizer,Main",3,3
9736,one_timer,mid,dinner,weekend,small,Japanese,"Side,Main",1,1
2338,occasional,premium,dinner,weekend,medium,American,"Dessert,Alcohol",12,12
2910,occasional,budget,dinner,any,small,Japanese,"Beverage,Alcohol,Food",12,10
2174,occasional,budget,flexible,any,large,"Italian,Healthy_Vegan","Side,Bakery",5,5
4205,occasional,premium,morning,weekday,small,Cafe,"Main,Alcohol,Food",12,12
426,regular,mid,morning,weekend,medium,Cafe,"Main,Bakery,Dessert",17,14
132,regular,budget,dinner,weekend,medium,Mexican,"Beverage,Bakery",16,16
2715,occasional,premium,dinner,weekday,large,Steakhouse,"Appetizer,Side",11,11
3151,occasional,mid,dinner,any,medium,"American,Steakhouse","Dessert,Main",11,11
7703,infrequent,budget,flexible,any,medium,Healthy_Vegan,"Alcohol,Appetizer",2,2
5020,infrequent,premium,morning,weekday,medium,Cafe,"Alcohol,Beverage",4,4
818,regular,mid,lunch,weekday,large,Healthy_Vegan,"Main,Dessert,Beverage",18,16
8203,one_timer,mid,flexible,weekday,medium,Italian,"Alcohol,Food",1,1
219,regular,mid,dinner,any,medium,Japanese,"Bakery,Alcohol",17,16
4421,occasional,mid,dinner,any,medium,"Mexican,Japanese","Bakery,Main",9,9
3898,occasional,budget,lunch,weekday,large,"Healthy_Vegan,American","Side,Main",8,8
7707,infrequent,premium,dinner,weekday,small,Mexican,"Bakery,Alcohol",2,2
2354,occasional,premium,dinner,weekday,small,Steakhouse,"Dessert,Beverage",11,11
3091,occasional,mid,dinner,any,large,American,"Bakery,Appetizer",5,5
7018,infrequent,budget,dinner,weekday,medium,"Steakhouse,Japanese","Bakery,Food",3,3
4143,occasional,budget,dinner,any,medium,Japanese,"Dessert,Bakery",11,11
7564,infrequent,premium,flexible,weekday,small,American,"Side,Dessert",2,2
6131,infrequent,premium,dinner,weekday,large,"Steakhouse,Japanese","Dessert,Food",4,4
7322,infrequent,budget,flexible,weekend,small,"American,Steakhouse","Food,Appetizer,Alcohol",4,4
837,regular,mid,dinner,weekday,small,Italian,"Appetizer,Bakery",21,21
5735,infrequent,mid,lunch,weekday,medium,Healthy_Vegan,"Main,Food,Alcohol",3,3
7780,infrequent,premium,morning,any,medium,Cafe,"Alcohol,Bakery,Side",3,3
8452,one_timer,mid,dinner,any,medium,Italian,"Dessert,Side",1,1
1117,regular,mid,flexible,weekend,medium,Mexican,"Food,Side,Alcohol",19,13
8446,one_timer,budget,lunch,weekend,medium,"American,Healthy_Vegan","Bakery,Food,Main",1,1
3847,occasional,mid,morning,any,large,Cafe,"Food,Main",6,6
4551,infrequent,mid,morning,any,small,Cafe,"Bakery,Side",3,3
9098,one_timer,budget,lunch,weekday,small,American,"Beverage,Side,Dessert",1,1
8174,one_timer,mid,morning,any,medium,Cafe,"Beverage,Side,Dessert",1,1
484,regular,budget,lunch,weekday,medium,American,"Bakery,Side",20,17
709,regular,premium,dinner,weekday,small,Japanese,"Food,Dessert,Beverage",20,18
6360,infrequent,budget,lunch,weekday,large,American,"Main,Beverage",4,4
6200,infrequent,budget,morning,any,medium,Cafe,"Alcohol,Main,Beverage",2,2
8932,one_timer,budget,dinner,any,small,Japanese,"Bakery,Alcohol",1,1
8291,one_timer,budget,morning,weekday,medium,Cafe,"Bakery,Dessert",1,1
5099,infrequent,budget,dinner,any,medium,American,"Alcohol,Beverage",4,4
7345,infrequent,mid,dinner,any,small,"American,Steakhouse","Appetizer,Beverage,Dessert",4,4
5172,infrequent,budget,morning,any,small,Cafe,"Appetizer,Alcohol",4,4
7888,infrequent,mid,dinner,any,medium,"Steakhouse,Italian","Food,Beverage",4,4
3010,occasional,budget,dinner,any,small,Steakhouse,"Appetizer,Alcohol,Beverage",11,8
5248,infrequent,premium,dinner,any,small,"Steakhouse,Italian","Side,Appetizer",2,2
3174,occasional,mid,flexible,weekday,medium,Japanese,"Side,Appetizer,Bakery",5,4
4684,infrequent,premium,lunch,weekday,medium,Healthy_Vegan,"Beverage,Dessert",4,4
2407,occasional,budget,dinner,any,small,"Mexican,Steakhouse","Appetizer,Alcohol,Bakery",12,12
2543,occasional,mid,dinner,any,small,Italian,"Appetizer,Side",8,8
9184,one_timer,budget,lunch,weekend,medium,"American,Healthy_Vegan","Alcohol,Side",1,1
7974,infrequent,mid,flexible,weekday,small,Mexican,"Beverage,Appetizer",2,2
7935,infrequent,mid,lunch,weekday,small,"American,Healthy_Vegan","Dessert,Alcohol",4,4
3100,occasional,mid,flexible,weekday,large,Cafe,"Food,Side",10,10
3928,occasional,premium,morning,weekday,small,Cafe,"Alcohol,Main,Dessert",9,9
9279,one_timer,budget,dinner,weekday,small,"American,Steakhouse","Dessert,Food",1,1
6831,infrequent,budget,lunch,weekend,large,"American,Healthy_Vegan","Food,Alcohol",2,2
5730,infrequent,mid,dinner,weekday,large,American,"Food,Bakery",3,3
8219,one_timer,budget,morning,any,large,Cafe,"Side,Main",1,1
7315,infrequent,budget,dinner,any,small,Steakhouse,"Food,Side",2,2
3331,occasional,premium,flexible,weekday,small,Healthy_Vegan,"Food,Main,Beverage",9,9
2276,occasional,premium,flexible,any,medium,Cafe,"Alcohol,Food,Appetizer",9,9
8532,one_timer,mid,dinner,any,small,Italian,"Food,Main",1,1
4428,occasional,mid,dinner,any,small,"American,Italian","Food,Appetizer",8,8
9998,one_timer,mid,morning,weekend,medium,Cafe,"Main,Dessert",1,1
6138,infrequent,premium,morning,any,medium,Cafe,"Dessert,Appetizer,Beverage",4,2
5443,infrequent,premium,flexible,any,small,Italian,"Dessert,Food",4,4
3317,occasional,premium,flexible,weekday,large,"Mexican,Italian","Alcohol,Side",10,10
6379,infrequent,budget,lunch,weekday,large,"Healthy_Vegan,American","Beverage,Bakery",3,3
6544,infrequent,budget,lunch,weekday,small,American,"Alcohol,Side",4,4
7448,infrequent,premium,morning,any,medium,Cafe,"Beverage,Food",3,3
154,regular,mid,flexible,weekday,medium,Japanese,"Food,Main",27,20
6347,infrequent,mid,dinner,any,small,American,"Food,Alcohol",2,2
4131,occasional,premium,lunch,any,medium,"Healthy_Vegan,American","Food,Dessert",7,7
5311,infrequent,mid,morning,any,small,Cafe,"Alcohol,Beverage,Dessert",4,4
1780,occasional,budget,dinner,weekday,small,American,"Side,Food",7,7
936,regular,premium,dinner,any,small,"Mexican,Steakhouse","Alcohol,Main",24,24
8145,one_timer,premium,dinner,weekend,small,Steakhouse,"Side,Main",1,1
444,regular,mid,dinner,weekday,small,Italian,"Beverage,Food",16,16
3053,occasional,budget,dinner,any,small,Mexican,"Bakery,Beverage",7,7
1064,regular,budget,lunch,any,large,Healthy_Vegan,"Appetizer,Bakery",21,14
9016,one_timer,budget,dinner,any,large,"Italian,Japanese","Bakery,Food",1,1
2547,occasional,premium,morning,weekday,large,Cafe,"Dessert,Food,Main",7,7
7310,infrequent,premium,lunch,weekend,large,American,"Alcohol,Food",4,4
6280,infrequent,mid,dinner,any,medium,"Mexican,Japanese","Main,Bakery",4,4
3645,occasional,budget,dinner,weekend,large,American,"Bakery,Alcohol,Dessert",8,8
9398,one_timer,mid,morning,any,small,Cafe,"Appetizer,Alcohol",1,1
5794,infrequent,budget,lunch,weekday,large,American,"Appetizer,Dessert,Beverage",4,4
322,regular,premium,lunch,any,large,American,"Beverage,Side",15,13
3680,occasional,mid,lunch,weekday,small,"American,Healthy_Vegan","Appetizer,Main",8,8
7521,infrequent,premium,dinner,any,large,American,"Food,Beverage",2,2
3165,occasional,budget,dinner,weekday,medium,"Japanese,Steakhouse","Dessert,Food",9,9
8187,one_timer,budget,dinner,weekend,medium,Mexican,"Food,Beverage",1,1
7233,infrequent,mid,lunch,weekday,medium,Healthy_Vegan,"Dessert,Bakery",3,3
9548,one_timer,mid,lunch,weekday,large,"Healthy_Vegan,American","Appetizer,Side",1,1
6574,infrequent,premium,dinner,any,medium,American,"Bakery,Main",4,4
9133,one_timer,mid,morning,any,medium,Cafe,"Dessert,Food,Appetizer",1,1
5868,infrequent,mid,morning,weekend,small,Cafe,"Main,Dessert",4,4
153,regular,budget,dinner,any,medium,Steakhouse,"Alcohol,Food,Bakery",28,22
1070,regular,budget,dinner,any,small,"American,Italian","Appetizer,Food",24,24
5923,infrequent,mid,lunch,weekday,medium,American,"Alcohol,Bakery,Food",3,3
5993,infrequent,budget,morning,weekday,small,Cafe,"Appetizer,Main,Beverage",3,3
1755,occasional,mid,flexible,any,medium,Healthy_Vegan,"Main,Dessert",8,6
9554,one_timer,budget,lunch,any,small,"American,Healthy_Vegan","Beverage,Main",1,1
6110,infrequent,mid,dinner,weekday,medium,Japanese,"Bakery,Food,Main",4,4
3589,occasional,budget,morning,weekday,medium,Cafe,"Food,Alcohol",10,9
8105,one_timer,budget,dinner,any,small,Mexican,"Dessert,Main,Beverage",1,1
1005,regular,mid,dinner,weekday,small,"Steakhouse,Mexican","Food,Bakery,Main",23,23
4148,occasional,premium,flexible,weekday,small,American,"Alcohol,Beverage",8,8
2633,occasional,budget,dinner,weekday,large,Steakhouse,"Main,Bakery,Beverage",7,7
1733,occasional,premium,dinner,any,medium,Steakhouse,"Dessert,Bakery,Side",9,9
4580,infrequent,mid,dinner,any,small,Steakhouse,"Appetizer,Alcohol",4,4
5375,infrequent,premium,lunch,weekday,large,American,"Beverage,Bakery",4,4
6375,infrequent,mid,lunch,weekend,medium,Healthy_Vegan,"Food,Side",3,3
8873,one_timer,budget,flexible,any,medium,"American,Cafe","Main,Dessert",1,1
8475,one_timer,mid,lunch,weekday,large,Healthy_Vegan,"Dessert,Side",1,1
2587,occasional,budget,lunch,any,large,American,"Alcohol,Main,Side",9,9
5463,infrequent,budget,dinner,any,large,"Japanese,American","Food,Dessert,Alcohol",3,3
900,regular,budget,morning,any,medium,Cafe,"Main,Bakery,Appetizer",18,9
6794,infrequent,mid,morning,weekday,medium,Cafe,"Beverage,Food,Bakery",4,2
5515,infrequent,mid,flexible,weekend,medium,Mexican,"Bakery,Beverage",2,2
4085,occasional,premium,dinner,weekday,small,Italian,"Side,Beverage",9,9
9619,one_timer,budget,lunch,weekend,large,American,"Main,Appetizer",1,1
569,regular,budget,lunch,any,large,Healthy_Vegan,"Main,Dessert",18,10
2647,occasional,mid,lunch,weekend,large,"American,Healthy_Vegan","Alcohol,Bakery",8,8
8676,one_timer,mid,morning,any,small,Cafe,"Alcohol,Food,Appetizer",1,1
4555,infrequent,mid,morning,weekday,medium,Cafe,"Dessert,Alcohol,Appetizer",3,3
7081,infrequent,mid,flexible,weekend,small,Steakhouse,"Alcohol,Bakery",4,4
2574,occasional,budget,dinner,weekend,small,Steakhouse,"Food,Appetizer",6,6
2930,occasional,mid,dinner,weekday,medium,Japanese,"Dessert,Main",7,7
6657,infrequent,mid,dinner,weekday,large,American,"Main,Appetizer,Dessert",4,4
3158,occasional,premium,flexible,weekday,small,"American,Mexican","Appetizer,Food,Alcohol",5,5
8776,one_timer,premium,dinner,weekday,small,"Italian,Steakhouse","Side,Bakery",1,1
8538,one_timer,budget,dinner,weekend,small,Mexican,"Side,Food",1,1
7824,infrequent,premium,morning,weekend,large,Cafe,"Food,Appetizer",2,2
2874,occasional,premium,lunch,weekend,medium,American,"Alcohol,Side",9,8
7365,infrequent,budget,morning,weekend,medium,Cafe,"Food,Main",4,3
4084,occasional,mid,dinner,weekday,large,"Japanese,Mexican","Main,Beverage",12,12
8936,one_timer,mid,flexible,weekend,medium,Mexican,"Beverage,Dessert",1,1
9204,one_timer,budget,dinner,any,large,Mexican,"Bakery,Food",1,1
9895,one_timer,premium,dinner,weekday,small,American,"Main,Bakery",1,1
1314,regular,mid,lunch,weekend,small,Healthy_Vegan,"Dessert,Alcohol",23,13
992,regular,mid,dinner,any,medium,"American,Mexican","Beverage,Appetizer,Bakery",16,16
8420,one_timer,premium,lunch,any,medium,Healthy_Vegan,"Appetizer,Bakery,Main",1,1
303,regular,budget,flexible,weekend,medium,"Italian,American","Main,Dessert",15,15
843,regular,budget,dinner,any,medium,"Steakhouse,Mexican","Main,Alcohol",18,18
403,regular,premium,morning,weekend,medium,Cafe,"Bakery,Appetizer,Food",24,23
6080,infrequent,mid,dinner,any,small,Mexican,"Dessert,Main",2,2
5484,infrequent,mid,dinner,weekend,small,"Italian,American","Beverage,Appetizer",3,3
353,regular,premium,flexible,weekday,medium,"Japanese,Mexican","Main,Bakery",23,19
7898,infrequent,budget,dinner,weekend,medium,American,"Alcohol,Side,Dessert",3,3
6295,infrequent,premium,lunch,weekend,medium,"American,Healthy_Vegan","Side,Food",3,3
4411,occasional,mid,dinner,any,medium,Japanese,"Bakery,Food,Dessert",9,7
4450,occasional,mid,dinner,weekday,small,Italian,"Bakery,Main",10,10
3834,occasional,budget,dinner,any,medium,Japanese,"Appetizer,Food",8,7
3537,occasional,premium,morning,any,large,Cafe,"Main,Side",12,11
1798,occasional,mid,dinner,weekday,medium,Mexican,"Side,Beverage",9,9
5861,infrequent,budget,lunch,any,small,American,"Appetizer,Alcohol,Main",4,4
745,regular,premium,flexible,weekday,medium,"Mexican,American","Food,Main",22,21
470,regular,premium,lunch,weekday,small,"American,Healthy_Vegan","Food,Beverage",18,18
245,regular,mid,dinner,weekday,small,American,"Dessert,Side",28,21
6950,infrequent,budget,lunch,any,large,American,"Dessert,Bakery,Beverage",3,3
8536,one_timer,budget,dinner,weekday,medium,Japanese,"Dessert,Side",1,1
8955,one_timer,mid,flexible,weekend,large,American,"Side,Appetizer",1,1
9290,one_timer,budget,dinner,weekday,medium,Japanese,"Food,Dessert",1,1
7623,infrequent,budget,flexible,weekday,medium,"Italian,Japanese","Food,Appetizer,Side",3,3
7125,infrequent,premium,flexible,weekend,medium,"Italian,Steakhouse","Appetizer,Side,Main",2,2
5899,infrequent,mid,flexible,any,medium,"Cafe,Italian","Bakery,Alcohol",2,2
3360,occasional,budget,flexible,any,medium,"Cafe,Mexican","Beverage,Main,Appetizer",7,6
6499,infrequent,budget,dinner,weekday,large,"Steakhouse,Italian","Bakery,Alcohol,Beverage",2,2
2560,occasional,budget,dinner,weekday,large,American,"Dessert,Appetizer",7,7
3250,occasional,mid,dinner,weekday,small,"Italian,American","Bakery,Beverage",11,11
6534,infrequent,budget,dinner,any,small,Japanese,"Main,Beverage",4,4
2232,occasional,premium,flexible,weekday,medium,Cafe,"Alcohol,Side",11,10
9425,one_timer,mid,dinner,weekday,small,American,"Dessert,Side,Alcohol",1,1
1829,occasional,budget,morning,weekday,small,Cafe,"Beverage,Alcohol",9,9
2639,occasional,budget,dinner,any,medium,Italian,"Main,Appetizer",5,5
5665,infrequent,budget,dinner,any,small,Steakhouse,"Side,Alcohol",2,2
8309,one_timer,mid,dinner,any,small,Italian,"Appetizer,Side",1,1
8571,one_timer,budget,dinner,weekday,small,Steakhouse,"Main,Appetizer,Dessert",1,1
4731,infrequent,mid,morning,weekday,medium,Cafe,"Food,Beverage",2,2
104,regular,mid,dinner,any,large,"Italian,American","Bakery,Beverage",19,19
6330,infrequent,budget,flexible,weekend,small,Italian,"Bakery,Appetizer,Dessert",4,4
317,regular,mid,dinner,weekend,large,Steakhouse,"Bakery,Main",22,12
3454,occasional,mid,morning,weekday,large,Cafe,"Food,Dessert",11,11
1725,occasional,mid,dinner,any,small,"American,Japanese","Beverage,Food,Alcohol",5,5
5587,infrequent,budget,dinner,weekend,medium,"American,Italian","Alcohol,Side",4,4
62,regular,premium,dinner,any,medium,"Mexican,Italian","Side,Beverage,Dessert",15,15
4953,infrequent,budget,lunch,weekday,medium,"American,Healthy_Vegan","Bakery,Appetizer,Side",3,3
2809,occasional,mid,dinner,weekday,medium,Steakhouse,"Appetizer,Main,Food",6,6
2595,occasional,mid,lunch,any,medium,American,"Main,Alcohol",5,5
2844,occasional,mid,flexible,weekday,large,Steakhouse,"Alcohol,Dessert",8,6
6121,infrequent,mid,dinner,any,large,Steakhouse,"Appetizer,Food",3,3
4973,infrequent,budget,dinner,weekday,small,"Italian,Steakhouse","Side,Dessert,Food",2,2
4157,occasional,mid,flexible,any,medium,Healthy_Vegan,"Dessert,Food,Side",7,7
2339,occasional,budget,morning,weekday,small,Cafe,"Side,Beverage,Main",11,11
83,regular,mid,dinner,weekday,large,Steakhouse,"Bakery,Main",22,18
3286,occasional,budget,flexible,any,medium,"Japanese,Cafe","Appetizer,Main",11,11
3986,occasional,budget,morning,any,small,Cafe,"Alcohol,Bakery",11,10
6765,infrequent,mid,dinner,weekday,small,"American,Steakhouse","Food,Beverage",4,4
5849,infrequent,mid,morning,weekday,medium,Cafe,"Dessert,Side",4,4
8456,one_timer,budget,morning,any,large,Cafe,"Bakery,Beverage",1,1
3419,occasional,mid,dinner,any,medium,American,"Food,Alcohol,Beverage",10,9
2171,occasional,budget,flexible,any,medium,"Healthy_Vegan,American","Main,Dessert",5,5
9647,one_timer,budget,dinner,weekend,large,Italian,"Alcohol,Bakery",1,1
7411,infrequent,mid,dinner,weekday,small,American,"Bakery,Side",4,4
5701,infrequent,premium,flexible,any,small,American,"Appetizer,Beverage",3,3
6223,infrequent,budget,morning,any,medium,Cafe,"Side,Appetizer",2,2
5702,infrequent,mid,morning,weekday,large,Cafe,"Side,Alcohol",3,3
7626,infrequent,mid,dinner,any,medium,"Mexican,Steakhouse","Appetizer,Food,Dessert",4,4
5560,infrequent,budget,morning,weekday,large,Cafe,"Beverage,Appetizer",4,4
7248,infrequent,budget,morning,any,medium,Cafe,"Beverage,Side",4,4
9755,one_timer,mid,dinner,weekend,medium,Italian,"Alcohol,Beverage,Appetizer",1,1
2084,occasional,mid,dinner,any,medium,"American,Japanese","Side,Beverage,Main",5,5
5641,infrequent,mid,lunch,weekend,medium,Healthy_Vegan,"Food,Alcohol",3,1
5863,infrequent,premium,lunch,any,large,"American,Healthy_Vegan","Appetizer,Beverage",4,4
5112,infrequent,premium,dinner,weekday,medium,Mexican,"Beverage,Food",2,2
6817,infrequent,mid,lunch,any,small,"Healthy_Vegan,American","Appetizer,Food",4,4
7074,infrequent,premium,dinner,any,small,"Italian,American","Beverage,Dessert",2,2
5895,infrequent,mid,morning,any,large,Cafe,"Bakery,Main",2,2
6837,infrequent,budget,dinner,weekend,medium,"American,Japanese","Main,Alcohol,Dessert",3,3
999,regular,budget,lunch,weekend,large,Healthy_Vegan,"Main,Food,Side",20,13
3818,occasional,mid,dinner,any,medium,Japanese,"Main,Appetizer",5,5
5044,infrequent,mid,dinner,weekend,medium,Italian,"Main,Alcohol,Bakery",4,4
7818,infrequent,budget,dinner,weekday,large,"Japanese,Italian","Alcohol,Food",3,3
3711,occasional,mid,dinner,weekday,medium,"Mexican,Japanese","Beverage,Appetizer,Main",5,5
9494,one_timer,mid,dinner,weekend,medium,American,"Main,Dessert",1,1
3550,occasional,mid,lunch,weekend,medium,Healthy_Vegan,"Appetizer,Food",10,6
5004,infrequent,mid,flexible,weekend,medium,"Italian,Cafe","Bakery,Dessert",2,2
6463,infrequent,premium,dinner,weekend,medium,American,"Side,Dessert",2,2
795,regular,premium,dinner,weekend,medium,"Steakhouse,American","Bakery,Dessert",21,21
3369,occasional,budget,flexible,any,large,Steakhouse,"Beverage,Main",11,7
2207,occasional,mid,dinner,weekday,medium,"Steakhouse,Mexican","Beverage,Dessert",12,12
4448,occasional,mid,lunch,any,medium,"Healthy_Vegan,American","Bakery,Beverage,Side",7,7
6260,infrequent,mid,dinner,weekday,large,"Italian,Steakhouse","Side,Main",4,4
4736,infrequent,budget,dinner,weekend,small,"Japanese,American","Alcohol,Beverage",4,4
8781,one_timer,mid,morning,any,medium,Cafe,"Appetizer,Food,Bakery",1,1
7920,infrequent,budget,lunch,any,medium,Healthy_Vegan,"Alcohol,Main",2,2
8041,one_timer,budget,morning,any,medium,Cafe,"Alcohol,Main",1,1
4706,infrequent,mid,dinner,weekend,small,American,"Dessert,Side",3,3
7227,infrequent,mid,dinner,weekday,medium,"Mexican,Japanese","Alcohol,Beverage",4,4
578,regular,budget,flexible,weekday,small,Japanese,"Bakery,Dessert",27,24
1662,occasional,premium,flexible,any,small,"Cafe,Japanese","Beverage,Main,Dessert",9,9
3329,occasional,budget,morning,any,medium,Cafe,"Dessert,Appetizer",10,6
9861,one_timer,premium,dinner,weekend,medium,Italian,"Food,Dessert,Alcohol",1,1
8549,one_timer,mid,flexible,any,medium,American,"Appetizer,Side,Beverage",1,0
